id,text,classification,type_of_antisemitism,image_url
1293167534657744896,Israel the next world power with the oil on the border,0,,https://pbs.twimg.com/media/EfJA3ZJXkAAYYNx.jpg
1293093545612632064,"In this book, “Masters of Deception: Zionism, 9/11 and the War on Terror Hoax,” writer Zander C. Fuerza documents a Zionist conspiracy behind the September 11, 2001, terrorist attacks in the United States.",1,0,https://pbs.twimg.com/media/EfH9ufbX0AEau_U.jpg
1292834390817624064,"&amp; @TMFaithful have politically–demanded for. Zionists (a Christian &amp; ""Jewish"", non–theologian clan) in “Israel” &amp; the diaspora, be educated that, the Hebrew (Jewish) &amp; New Testament (Christian) Bibles, DON'T specify a divinely–commanded, region or location,... ⅚ ",0,,https://pbs.twimg.com/media/EfER186XYAECmKv.jpg
1280486083642392578,"#RecLC #RecKP #TeamSuperheroes yesterday, we found an egg in our classroom! We had lots of ideas as to where the egg came from but came to the conclusion it had something to do with Zog the dragon 🐉 ... we cared for the egg, thinking about all the things it might need. #Zog",0,,https://pbs.twimg.com/media/EcUzSNhWAAAAzA8.jpg
1293170310552879105,"August 11th in year 1945, Poles in Kraków engage in a pogrom against Jews in the city, killing one and wounding five. #history #datefacts",0,,https://pbs.twimg.com/media/EfJDixxX0AAHLtj.jpg
1279847324592848896,Reading Quiz It was indeed Zog on the last book cover.   Today...,0,,https://pbs.twimg.com/media/EcLuWY1XYAEsik7.png
1293326171342548993,GOP pundits are already employing antisemitic rhetoric against Kamala Harris.  Anti-Soros conspiracy theories strongly motivated the white nationalist terrorist who killed eleven Jews as they prayed in Pittsburgh. This language is meant to rile up the GOP’s extremist base.,0,,https://pbs.twimg.com/media/EfLRS2GXsAIOtzU.jpg
1277098647973515265,"Seems the NSC boys weren't there to support the police. They were there to muddy the waters.  They see cops as part of the ZOG, so they think showing up to a Blue Lives Matter rally ""forces the (((system))) to suspect their own supporters."" ",1,0,https://pbs.twimg.com/media/Ebkqc6_XsAIfJBJ.jpg
1293355210270810112,"not even 10 seconds later I bumped into a citation to this book (in Barth, Israel, and Jesus by Lindsay):",0,,https://pbs.twimg.com/media/EfLriPZWoAAYDcI.jpg
1293280054596706304,Are today’s Jews the descendants of ancient Israelites?,0,,https://pbs.twimg.com/media/EfKnWzPUwAAfCsR.jpg
1278773918376103937,do you remember the line from #ALienExpress that I think is the best line I have ever written. You were the first Zog to say it...,0,,https://pbs.twimg.com/media/Eb8eGa2UEAAoviP.jpg
1290562225837469696,Fall guys anyone 🤓 #fallguys,0,,https://pbs.twimg.com/media/Eej_f8UU4AIVv9p.jpg
1276117173782679552,We have been working hard doing super writing all about Zog. We also created some repeating patterns. 👏👏👏 #melthamenglish #melthammaths,0,,https://pbs.twimg.com/media/EbWtzPdWsAIn3pz.jpg
1292437617926119428,Every anti-Zionist I’ve seen is repulsively stupid,0,,https://pbs.twimg.com/media/Ee-pKTmX0AAgC8r.jpg
1282520693037395969,Zog dat. Get da burna boyz!,0,,https://pbs.twimg.com/media/EcxtwWQUMAAnQv6.jpg
1279339902321201152,"📙 NHS bedtime story 📘Join us here at 6pm tomorrow for a special online bedtime story. Our libraries team will read Zog by Julia Donaldson to celebrate the birthday of our NHS. Join us, Zog  and Pearl at 6pm on Sunday 5 July #JuliaDonaldson #Zog #HappybirthdayNHS 👨🏾‍⚕️🥛🍪",0,,https://pbs.twimg.com/media/EcEg3AIXsAAc6RR.jpg
1293024804229046283,They're catching on...all new territory,0,,https://pbs.twimg.com/media/EfG_NPeWsAEzZ09.jpg
1293233402963992577,"Be careful Ben, he's already taken my black away, it was terrible.  He might be able to also take your Jew away too.",0,,https://pbs.twimg.com/media/EfJ8zcBWAAE-MFG.jpg
1292637835263184898,Tune in this Thursday for another #JewishMeditation class #judaism,0,,https://pbs.twimg.com/media/EfBezT9WoAApQ4m.jpg
1293282345651511297,"I KNEW IT!!!I KNEW IT!! NOW BRING ME ON AND I’LL HELP YOU WIN MOMALA!!! TEXT 9103521000 or ellep@AOL.com.  I’m gay, a Jew, son in the Army, so happy for you, for this country!! Elle Puritz",0,,https://pbs.twimg.com/media/EfKpcDSXsAUD70L.jpg
1293119139972874240,"In the interview Riley said 'I don't look like a typical Jew', pulled a face and laughed, which seems rather antisemitic. She didn't actually say she was 'almost Aryan' but that was clearly what she implied. In a 2012 tweet to Rob Beckett she said 'nice being Aryan with you'",0,,https://pbs.twimg.com/media/EfIVALFWkAEXjPT.jpg
1290986890984816640,"Truffles decided my boobs were a good place to sit the other day  Visual description: a selfie of Zoe smiling, with the bottom right part of her face obscured by the Tortoiseshell and white cat sitting across her chest",0,,https://pbs.twimg.com/media/EeqBu80XsAA0Hkf.jpg
1293190013937758208,"5X Leather Wrap Beaded Bracelet Boho Chic Jewelry, Bohemian Bracelet .",0,,https://pbs.twimg.com/media/EfJVdp0WkAEjg3a.jpg
1293155203894607873,"In 2016 most students in our research indicated there was something distinctive about Nazi persecution of Jews, but there was uncertainty &amp; imprecision in young people's understanding of policies enacted against Jews Learn more &amp; put #researchintopractice:",0,,https://pbs.twimg.com/media/EevE_WIWoAAERc2.png
1293155007735496708,She famously attacked left wing Jews. This is also spectacularly distasteful.,0,,https://pbs.twimg.com/media/EfI1n7wWoAYce-I.jpg
1293263635452583937,"The variations on the European words for 'Jew' derive from Greek - the word Ioudaios meant both Jew / Judean, they didn't distinguish. When Josephus went to Rome he met a Roman actor with high connections, who he describes as a Ioudaios.",0,,https://pbs.twimg.com/media/EfKYa9WUMAAsBHw.jpg
1293281693269471234,He couldn't bend @DerbyChrisW's special anti-Zionist spoons though.,0,,https://pbs.twimg.com/media/EfKopeFXsAATEur.jpg
1293323984214212610,Israel’s centre has moved to the right over recent decades. Historian Daniel Blatman a graduate of Hebrew University is closer to the centre. Blatman a specialist in Holocaust studies described events of ‘48 as ethnic cleansing.,0,,https://pbs.twimg.com/media/EfLPTMEU4AIJVZ-.jpg
1293181443338899456,You can't fight #Antisemitism if you can't define it!  We urge #Facebook to adopt the IHRA definition of antisemitism to help put a stop to the Jew hatred that's infiltrated this platform!  More here:,0,,https://pbs.twimg.com/media/EfJNfX4U0AYbfj2.jpg
1293209305194401799,Register in advance  Details,0,,https://pbs.twimg.com/media/EfJlpLLWkAAInaW.jpg
1293294175916564487,#USA #Jew Christmas Candy Bag for Home Decor,0,,https://pbs.twimg.com/media/EfK0Mt3XoAEZwQY.jpg
1293250297666711553,"Yup, I see Jews everywhere.",0,,https://pbs.twimg.com/media/EfKMR0oXsAAO4JD.jpg
1277743995091738624,Be like Zog.,0,,https://pbs.twimg.com/media/Ebt1YMwUYAAwKaU.jpg
1291429493991706624,Sadly no cashapp,0,,https://pbs.twimg.com/media/EewUR1aWsAAyePq.jpg
1293207182889095169,BS. Jesus was Jewish. Christianity came along 100s of years later. Jews didn't kill Jesus Learn history before you spew lies. #NosafespaceforJewhate #antisemitism,0,,https://pbs.twimg.com/media/EfJlE8yWkAEVdBY.jpg
1276994179965517830,Taking some pictures of our new lambs tonight and accidentally snapped 📸 a dragon 🐉 flying past in the background😲. #dragon #caughtoncamera #zog,0,,https://pbs.twimg.com/media/EbjLbshWsAEnGA6.jpg
1278415083597697025,Taking the Zog Trail at Cannock Chase,0,,https://pbs.twimg.com/media/Eb3Xvk2XQAIx7KW.jpg
1277372650935984134,@coi_papa's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.,0,,https://pbs.twimg.com/media/EbojV_DXsAA-10F.jpg
1293291715038773250,Prussia and the State of #Israel – The Parallels -,0,,https://pbs.twimg.com/media/EfKx61kXgAIw5me.png
1293252810960642048,"Read this book. The Arabic speaking Jews of Galilee, remnants of the Jewish community there since ancient times, speaking Arabic, they call themselves Jews throughout, and the Arabs they call Arabs.",0,,https://pbs.twimg.com/media/EfKOke4UMAAnUXl.jpg
1293283607289552899,"“this guy is an asshat” for suggesting people wear yellow badges, whereas @delbigtree @HighWireTalk proudly defamed millions of Jews by promoting the exact same idea, while denying genocide to promote fake vaccine injury and deaths.",0,,https://pbs.twimg.com/media/EfKqg5oUEAALtli.jpg
1292481369935937537,"If the link doesn't work you can easily find the PDF online:   Fayez A. Sayegh. ""Zionist Colonialism in Palestine"" (1965) ",0,,https://pbs.twimg.com/media/Ee_Q9KFWsAARXFN.jpg
1293154442502701057,"#DailyDevotion In Yashua (Jesus) Are Jew &amp; Gentile Made One People  Isaiah 566And the strangers who join the LORD to be His servants and bless the LORD's name, those who keep the Sabbath and cling to My covenant - 7I will also bring them to My holy",0,,https://pbs.twimg.com/media/EfI1HMDXsAICpTY.jpg
1293208904508166144,Question jew,0,,https://pbs.twimg.com/media/EfJmpG9VoAA-SjV.jpg
1293162197477138432,Let´s take a look on how Muhammed treat the Jews:  Muhammed had 800 prisoners beheaded in the  Qurayza massacre 627!  Muhammed had people tortured in Khaybar 628!  Muhammed in Mecka 630!,0,,https://pbs.twimg.com/media/EfI7-VCWkAA1lau.png
1292582319094726656,"Sharon was a solid zionist soldier, he could've literraly handle Assad and Khamenei alone, sad he's gone  Arik ; the lion ; the BULLDOZER, king of israel 💪🇮🇱",0,,https://pbs.twimg.com/media/EfAswgkWsAA0TMa.jpg
1283666193602117632,Kara4Kids brings to you another exciting Live Story Session! Kara Tales - Zog! #LiveSession #FBLive #StorySession #KaraTales #Kara4Kids #TheHappiestKidsAreAtKara #StoryTime #Zog #FacebookLive #Facebook #Live #Story #Stories #Children #Parent #Parents #ActivitiesForKids #Preschool,0,,https://pbs.twimg.com/media/EdB_mWhU4AI8Yam.jpg
1292348902885097472,"When we create our own social media networks, if we even allow CNN or BBC on, we will label them with ZOG Affiliated Media.",1,0,https://pbs.twimg.com/media/Ee9Yed4UYAAMXPZ.jpg
1290983083991339008,Goo goo Florida !,0,,https://pbs.twimg.com/media/Eep-RewWkAAtD6V.jpg
1283177066733670404,I just got mine too!cant wait to play😀,0,,https://pbs.twimg.com/media/Ec7CvREXkAANVDb.jpg
1275948769088077826,Nice list @OJohnred,0,,https://pbs.twimg.com/media/EbUUpGbWsAA5Dk_.jpg
1285770111106809861,With the eye of an angel watching 🥰,0,,https://pbs.twimg.com/media/Edf5GG0XkAcxfZn.jpg
1293195211238244355,"You're correct, Lara. Criticism of Israel is Free Speech, something they don't believe in, even for their own citizens, calling cops &amp; anti Bibi crowd anti-semites How can you be one, if you are one? Diaspora Jews are sick of 20 year Dictatorship of Likud Racists We will crush em",0,,https://pbs.twimg.com/media/EfJaLzpXgAEQheq.jpg
1281619296444194821,You like pulled pork?,0,,https://pbs.twimg.com/media/Eck59BwWoAEH_hX.jpg
1292535928808857600,are zionists hideous now?,1,3,https://pbs.twimg.com/media/EfACktXU0AAAhaC.jpg
1292621319993925632,meg has been arguing with zionists on instagram for two months,0,,https://pbs.twimg.com/media/EfBQPU1UYAAbTRb.jpg
1293213154462306304,"From your Zionist foodie friend. Jerusalem, 2017. Machane Yehuda market &amp; Machane Yehuda restaurant which is sublime! 💜💜💜💜",0,,https://pbs.twimg.com/media/EfJqfX2WoAAY9zT.jpg
1280542970962423809,They are called false flags.. Look at the white legs on this 'terrorist' 🙄,0,,https://pbs.twimg.com/media/EcVmilxXgAAIGvr.jpg
1284700942324178944,I can only wonder if #Btc will be as hot as the weather in the coming days!!,0,,https://pbs.twimg.com/media/EdQsskzXsAEiuvc.jpg
1293339874024665088,ALL ZIONISTS CONTROLLED GET OVER IT RICK,1,0,https://pbs.twimg.com/media/EfLdq1LXgAMH6jw.jpg
1293344641484554242,PRIVIAT   WHICH 2 WORDS ARE MORE POWERFUL THAN  HYPERSONIC MIS  OR EVEN  ZIONISTS OF ISREAL  WHO OWN N RUN   EVERY SINGLE INTELLIGENCE AGENCY ON  PLANET   MAINLY CIA  N PENTAGON  ANY HUMAN WANT GOD'$ ARMOR  FROM 100% 666 CORNA CRISIS  SAY UNLIMITED TIMES  AS- TAGH- FI- RULLAH,1,0,https://pbs.twimg.com/media/EfLiFIMXYAAcXi0.jpg
1291565392146468873,"Some long-awaited non-Chinese games finally got their publishing licences yesterday- including COD mobile, Ring Fit Adventure, Human Fall Flat, etc. (My colleagues working on HFF have finally left no-license limbo and entered game-ship hell)",0,,https://pbs.twimg.com/media/EeyP0jwU0AAWR_a.jpg
1278596750819962881,"The little one is really into ""Zog"" atm, #zogthedragon She demanded I make her a Dragon from white tack... There's a reason I was never an artist 🤣🙈🤷‍♀️🐲 #newcarerpath ",0,,https://pbs.twimg.com/media/Eb589iVWoAM99Xq.jpg
1293362828666114048,"As far as I know, Apartheid Israel is the only State on Earth that is ultra-racist and Apartheid. And Apartheid Israel is not an American State. Endless Wars for the Zionists leading Apartheid Israel on their neighbors cost US taxpayers ten's of $Trillions in domestic funding",1,0,https://pbs.twimg.com/media/EfLyodwXYAApSXy.jpg
1293291198086602763,Totally agree that sort of stuff should be Condemned but there's a much bigger problem with SF #MarxistNationalSocialists directing hate towards British as the Nazis directed hate towards Jews. Assisted by SF media fronts  Cc @alexjonesAM1 @RuthDE @MichealMartinTD @LeoVaradkar,0,,https://pbs.twimg.com/media/EfKxfXFX0AE_cGN.jpg
1277541493528461312,Look at our super Zog wings! #melthamart #melthamstandout,0,,https://pbs.twimg.com/media/Ebq9NL0WoAI6zsb.jpg
1285418655191306240,Welcome bro.,0,,https://pbs.twimg.com/media/Eda5dHiWAAAa_q1.jpg
1293242925846077442,"youshould know you are saying this about Pakistan and you know the capability of Pakistan suggest for you ""rat should be rat not become lion"" your or Israel threat is inunder our shoes andwe can make better technology we don't do friendship with devils (Israel) ",0,,https://pbs.twimg.com/media/EfKFkgoXYAICVeC.jpg
1293195962081476608,"Jews in NC faced Antisemitic abuse at @UNC @UNCpublichealth @DukeU @DukeAlumni @ocdemparty Orange County HRC, Durham HRC.We are begging for NC to adopt state department’s definition of antisemitism. Is this how Dems protect Jews?",0,,https://pbs.twimg.com/media/EfJa3tnXsAEXaSo.jpg
1285280408666546178,"Business is business as The Doctor heads for the stage.  It's a fun romp (with songs🎶) through time and space with Daleks, Cybermen and Margaret Thatcher. Wish I could have seen it live.   Crystal played by Claire Huckle joins the TARDIS....and Zog does as well #BigFinish",0,,https://pbs.twimg.com/media/EdY6l7hX0AAzcoy.jpg
1293279585451245573,#Group4Palestine #BlackLivesMatter #PalestiniansLivesMatter This is how European Zionists came years ago to occupy Palestine...And this is how they are going to leave Palestine  Very very soon... From the river to the sea Palestine will be Free ✌️🇵🇸🇵🇸🇵🇸✌️,1,0,https://pbs.twimg.com/media/EfKm7JVWsAgR9fp.jpg
1291859825861722112,Hurrying to finish up 😱 ?,0,,https://pbs.twimg.com/media/Ee2bqljWoAAUCaP.jpg
1293160902309617669,Jews are the #1 victims of hate crimes in the US. When fellow students say an Israel supporter should be disqualified from serving in student gov’t because it makes Palestinian students feel alienated - that  is discrimination and a trigger for harassment.,0,,https://pbs.twimg.com/media/EfI6-KDWkAEy1vm.jpg
1292810651556028419,"in #Switzerland cabled Rabbi Stephen S. Wise, President of the WJC in #NewYork &amp; Sidney Silverman, a member of the British Parliament in #London, to inform them of Germany’s plan to annihilate European Jewry #ThisDayInHistory",0,,https://pbs.twimg.com/media/EfD8brJWsAAevhu.png
1293267626433613824,6M Jews are groaning in heaven.,0,,https://pbs.twimg.com/media/EfKbRd1X0AEduuu.png
1293310277098901518,"apparently thinks that Adolf Hitler, who committed genocide against Jews, Gypsies, Slavs, LGBTQ, the disabled, &amp; so on, is someone he would happily vote for over the scumbag who actually hasn't done that.",0,,https://pbs.twimg.com/media/EfLC1UHXkAAu4mG.png
1293153950565359618,New post (THE DEMOCRATS’ ABANDONMENT OF THE JEWS) has been published on  -,0,,https://pbs.twimg.com/media/EfI0qkWXkAgOYwC.jpg
1280798195057143808,Dylan enjoyed planning his party with Zog - not too sure about the start time 🥳,0,,https://pbs.twimg.com/media/EcZPI6XWAAA5qbw.jpg
1293211470608699396,on”Buck dancing 101” Ask that imposter about their involvement in t/Trans Atlantic Slavetrade! How about our”helluva-cost?” The Holocaust’s forgotten black victims – the ‘Rhineland Bastards’,0,,https://pbs.twimg.com/media/EfJoE8ZXYAIXJXI.jpg
1291714811873697798,Shouldn’t be a debate  tbh,0,,https://pbs.twimg.com/media/Ee0XxaSX0AEGs0g.jpg
1276509023404281858,"New music coming out on the 10 of July,  empress yourself  #COVID19 #BlackLivesMatter #PoliceBrutality #trapmusic #rnbmusic #AfricanHistoryClass #HipHopMusic #035 #031 #032",0,,https://pbs.twimg.com/media/EbcSLAJX0AA3Tlz.jpg
1276510082184945670,🐲,0,,https://pbs.twimg.com/media/EbcTIXkXsAEbhHB.jpg
1291022945863839744,"Gentle squishy hugs, if wanted, Amy. Also, have a pic of Truffles the cat, basically sitting on my boobs. She sends love too.  Visual description: a selfie of Zoe smiling, with the bottom right part of her face obscured by the Tortoiseshell and white cat sitting across her chest",0,,https://pbs.twimg.com/media/Eeqiho5XkAMNf3N.jpg
1293246612354064385,"As a Polish Jew, I know the Hebrew language has no vowels.",0,,https://pbs.twimg.com/media/EfKI1QyXYAIdOUj.jpg
1293291844202307585,"Working with Nuremberg transcripts, and here comes that common refrain.  I wonder, for those who escaped execution, how many stopped telling this lie to themselves. (Earlier in the document - ""In these figures, there are Jews, 474 executed, Communists, 684 executed total, 1,158"") ",0,,https://pbs.twimg.com/media/EfKxeezXYAo_gnK.jpg
1293104161043644417,"Amos Oz one of d greatest Jewish men of d  last 50 years , fought twice to save d State of Israel . Nelson Mandela also supported d State of Israel . Both were Zionists who also supported a Palestinian State n East Jerusalem &amp; West Bank . They would classify u as a Fundamentalist",0,,https://pbs.twimg.com/media/EfIHYPwXsAAa4pg.jpg
1292215011188908033,No change. All the Corbynist groups are very sim'ler and they have the same rants about Zionists every night.,1,0,https://pbs.twimg.com/media/Ee7esM_WAAAf-6y.jpg
1282803210189705217,"##DeclansLaw #medomsley #CuanOrg #grubbystarmer Pedophile grooming gangs? Labour leader &amp; the curious case of rod hill's  labour  York abuser,blackmailer, lier and cheat ?  CPS 19 criminal charges against him dropped deemed not in the public interest? Hills Vs Young and Curran ?",0,,https://pbs.twimg.com/media/Ec1ut_3WsAcsmpg.jpg
1292092762209374209,🙌,0,,https://pbs.twimg.com/media/Ee5vhIxWsAEUsuc.jpg
1277672819011313665,,0,,https://pbs.twimg.com/media/Ebs0nXYWAAgadxR.jpg
1279080237662384128,Hey #BunkerBoy - this is what a real President does!,0,,https://pbs.twimg.com/media/EcA0my_XkAAYXzl.jpg
1280493030156402688,"This afternoon, Dragons have been busy finding rhyming words in the story Zog. They're now rhyming experts! 🐉😀",0,,https://pbs.twimg.com/media/EcU5nFCXQAYsl2R.jpg
1292790396859363331,what an ignorant &amp; frankly zionist thing to say,0,,https://pbs.twimg.com/media/EfDp6ngWkAgMZD2.jpg
1275731404417089537,,0,,https://pbs.twimg.com/media/EbRO6nyWoAALPyG.jpg
1280580598294179845,She’s fragile bro,0,,https://pbs.twimg.com/media/EcWJQ-pU4AMXtH7.jpg
1293180724112048128,And this is what happened when the U.K. Jewish minority talked about ‘discrimination against them’. You discounted it. You explained it away. More than 90% of U.K. Jews believed Corbyn was anti-Semitic. Are we just stupid people believing propaganda as you suggest?,0,,https://pbs.twimg.com/media/EfJNAuZU4AEiGGH.jpg
1293296045401583616,Facebook bans racist depictions of Jews and Black people - Politico,0,,https://pbs.twimg.com/media/EfK15lVUYAAJSyO.jpg
1293186530614235137,"I mean JFC you're a straight up antisemite. I get now why you hate Bernie. Btw, the terrorist attack at the Tree Of Life literally was an attack on Jews. Stop exploiting Jews to push your agenda.",0,,https://pbs.twimg.com/media/EfJSGT0VAAEx2PP.jpg
1292885372242923521,T denounce all Israelis because 1 idiot rabbi says something stupid is pure ignorance. Does this idiot speak for all Moslems?,1,3,https://pbs.twimg.com/media/EfFAB9jWoAMM6cm.jpg
1284372827412426752,I think people have a general realization somethings not right.. Research will reinforce &amp; may deepen their fears 2 which they prefer not 2 confront.  Cabals know how 2 control working of human mind   I often wonder what it would B like 2 live in a bubble of ignorance lol.,0,,https://pbs.twimg.com/media/EdMBVzeVAAAavny.jpg
1285517945477779456,"Prince Wilhelm (also known as Vidi) of Wied was the ruler of Albania shotly after the country independence. Even though he had a very small de facto reign (less than on 6 months), he had a big vision for the small Principality, a vision that King Zog I would end up realizing.",0,,https://pbs.twimg.com/media/EdcTFP7XgAAjEGX.jpg
1293371636952051717,"LETTER OF MARY  Between the Zionists on their soapboxes and the academic subversives in their libraries, the air is thick with spies. For all the disparity of their investigative techniques, the ultra-perceptive Holmes and the super-scholarly RusselL...""  ",0,,https://pbs.twimg.com/media/EfL6pk1XgAAoh-1.png
1293169786122375168,"Together with other policies practiced by ""Israel"", the threat of destruction of homes and sources of livelihood contributes to the generation of a coercive environment pressuring people to leave their areas of residence.   #Act4Palestine ",0,,https://pbs.twimg.com/media/EfJDCzHXkAAjMAn.jpg
1293051236351172608,"Anything Russia spends isn't even 1/1000 of what Israel spends on bribes, I mean, lobbying AND advertising AND astroturfing. And we say,",0,,https://pbs.twimg.com/media/EfHXDgeWAAAsKSt.jpg
1277202010308333569,Israel is a terrorist state! 🇮🇱 #IsraeliCrimes #IDF #MOSSAD #Rothschild,0,,https://pbs.twimg.com/media/EbmHNC6WoAI_6oV.jpg
1293219256239259650,"Here is Southend Palace Hotel in 1915. On the balcony, refugees. The well healed visitors below visited them to pass gifts of tobacco etc. Many were Jews fleeing persecution in Belgium. You get the feeling there would be a rancid mob now",0,,https://pbs.twimg.com/media/EfJwDhxXkAcpP2-.jpg
1278035590190112770,"Emily Thornberry's 2017 Balfour centenary speech gets posted regularly on Corbynist forums, whenever an admin fears the comrades may be snoozing. And you know what? They're always surprised! NB: 'ZOG' has entered Corbynist parlance.",1,0,https://pbs.twimg.com/media/Ebx-awBWsAcAX-R.jpg
1293160798777495553,Martin Niemoller Lutheran pastor agreed with Hitler’s sanctions against the Jews. Hitler gave him assurances Protestant churches would never come under Nazi control. Hitler lied. Niemoller was sent to a concentration camp alongside the people he threw under the bus.,0,,https://pbs.twimg.com/media/EfI5nh1XgAIezg_.png
1292813139428311046,"Hey Theo,   Kindly explain to us ""bad Zionist Jews"" how progressive this is, will ya? ",1,0,https://pbs.twimg.com/media/EfD-jWwUcAAKKoA.png
1277602493799837697,mommy couldn’t get the zog pencil control sheet so we got some pencil control sheets with dragons 😂,0,,https://pbs.twimg.com/media/Ebr0saMXQAEW5cR.jpg
1293339942098092032,"We can. Together, we conquer hate with eternal love.  No REAL Jew with any heart &amp; soul would abide such racism hiding under the guise of security or territorial integrity or carve-outs for Settlers  Apartheid screaming out!  Diapora Jews for Peace are not Israelis, unless Xpats",0,,https://pbs.twimg.com/media/EfLdx3aVAAApFYq.jpg
1293291076623761415,"And yet he was an olive-skinned, middle eastern Jew, routinely depicted in the US as looking like this:  #WhitePrivilege",0,,https://pbs.twimg.com/media/EfKxN92XkAEyJ04.jpg
1292903300271149056,Want To Raise Jewish Children?,0,,https://pbs.twimg.com/media/EfFQszaWAAA64ob.png
1293360782072135681,"""'No,' says the man in Moscow, 'it belongs to the Jews.'"" ",1,0,https://pbs.twimg.com/media/EfLwu9QWsAE0khY.jpg
1277865754206101505,,0,,https://pbs.twimg.com/media/EbvkIF8X0AI67T1.jpg
1293322251324948480,The (unbearable) irony is that the guardian has been churning out both antisemitism and whitewashing of it—in fact under the cover of criticism of Israel—ever since I can remember. They’ve even fawned over Gilad Atzmon himself god knows how many times.,0,,https://pbs.twimg.com/media/EfLNu2wUwAEibhn.jpg
1280585757523148808,Jewish culture..actually🤢🤮,1,2,https://pbs.twimg.com/media/EcWN9C3XQAA0MOF.jpg
1293346433337155584,#AIPACS chosen #zionist  #BDS,1,0,https://pbs.twimg.com/media/EfLjucmUYAELmlp.jpg
1293174323163922434,"Balfour is most well known for the Balfour Declaration, offering Palestine as a homeland for Jews. I always suspected it was motivated by anti-Semitism.",0,,https://pbs.twimg.com/media/EfJHMPIXYAIIjAo.jpg
1292254549122719744,According to JEWISH author Edwin Black not only did Hitler National socialists collaborate with Zionists but they commemorated coins for the occasion in 1933 for the Haavara (Transfer agreement).  To the zionists not all Jews are the same..,1,0,https://pbs.twimg.com/media/Ee8CkxyXkAcjNN2.jpg
1293294187010457607,THANK JEW,0,,https://pbs.twimg.com/media/EfK0NGYWkAE8LRR.jpg
1293093558988296192,,0,,https://pbs.twimg.com/media/EfH9vUvXYAE6n5u.jpg
1293204204413214730,"Shame you &amp; ur Board of #Racist Deputies are unable to express any such concern or compassion over the #Palestinian men, women &amp; children suffering daily oppression &amp; humiliation under the murderous #Israeli #Zionist ‘jackboot’! #ApartheidIsrael #WarCrimes #SettlerColonialism",0,,https://pbs.twimg.com/media/EfJiXgNWAAAHpKj.jpg
1293203160182530048,Bulgarian Jews: Dubbing people “Sorosoids” both by Karakachanov and anyone else equals sheer Antisemitism  #Shalom #krassimirkarakachanov #antisemitism #bulgaria #GeorgeSoros,0,,https://pbs.twimg.com/media/EfJhakwXgAAJtMP.jpg
1275799285540454401,"Today was the “Best Day Ever”  We went on a colour hunt around school, added up all of Zog’s stars and explored different bottles filled with water 😁  We ended the day building and eating delicious ice cream sundaes... yum yum! Perfect ending for a lovely sunny day 😎",0,,https://pbs.twimg.com/media/EbSMroxXQAcYhAp.jpg
1292226736541831170,"Putting isn'treal flag and ""zionist"" in your dn damn this is so funny i can't stop laughing ",0,,https://pbs.twimg.com/media/Ee7pXjQWsAEQ0b4.jpg
1293344320452427777,"Except that's a load of Soviet propaganda BS. Jews took part in the Revolution in massive numbers. There was little to no ""fascist"" presence. And the vast majority of Communists killed were members of the secret police.  ",0,,https://pbs.twimg.com/media/EfLhTXUWsAUp-X7.png
1284042855107883008,"Media R stooges of incumbent government, in turn stooges 4 ruling class who control everything, everyone, everywhere.",1,0,https://pbs.twimg.com/media/EdHRQf9WoAUVzn_.jpg
1292910022058373120,"tw:// yt supremacist zionist swine   y’all I’m really crying ,,, LOOK at this MESS",1,0,https://pbs.twimg.com/media/EfFWzlrUEAA5KbU.jpg
1293332761546301441,The big Question ahead-  #PresidentialElection Will the liberal and diverse American society endorse the Indian-Jamaican-American who was raised in a Hindu temple and a Baptist church and is married to a Jew?,0,,https://pbs.twimg.com/media/EfLXDfNX0AA8mL8.jpg
1293238595826749441,"#OTD 11 August 1932 The Alboher family received their Certificate of Immigration to Eretz Israel.  YV's online exhibition ""Monastir: The Story of a Sephardic Community in Macedonia"" traces the history of this community before, during &amp; after the Holocaust ",0,,https://pbs.twimg.com/media/EfKBpj5XsAEIoxV.jpg
1280093703617511424,we read zog and decided to make our very own zog and a home for him 😊,0,,https://pbs.twimg.com/media/EcPOb4VX0AYKClE.jpg
1293333202648662017,"Fun Fact: These horses are used by the FTA to abuse poor Jewish families in Israel. They go to the houses, light the horse on fire, and then throw the burning horse corpse at the poor Jewish house.",0,,https://pbs.twimg.com/media/EfLXcAcXoAAncSh.jpg
1293358895226736640,Na leftist aren't real men that's why they're all depressed.. Im in Portland an i could take out 20 anti-semitic antifa Marxist before they could cry about the new oppressed group... At least trump doesn't hate jews an use blacks...,0,,https://pbs.twimg.com/media/EfLvDxbUwAU5rJq.jpg
1293300788412981250,Twitter is a zionist istg time to cancel this app,1,0,https://pbs.twimg.com/media/EfK6Nl0XoAM33Li.jpg
1293323230619418625,"Here’s a guardian column from a decade ago claiming the US is (((subservient))) to its client state and needs to ‘recover its own independence’—the ‘ZOG Theory’ found peddled regularly by Pat Buchanan, David Duke, and other white supremacists on 4chan and stormfront.",1,0,https://pbs.twimg.com/media/EfLOn32VoAACylc.jpg
1293324340973449217,No that’s a misrepresentation of what happened. This is an extract from the original declaration of the state. Remember the Arabs attacked Israel when it was one day old. The Arabs intended to murder every last jew. 1/,0,,https://pbs.twimg.com/media/EfLPodlWsAEp8fk.jpg
